cusno,gender,age,region,trans_id,date,day,product_20,product_21,price_20,price_21,quantity_20,quantity_21,time_20,time_21,amount_20,amount_21,year,month,quarter,age_group
1684,0,51,2,29430,2020-03-31 16:12:05.832583258,Tuesday,20,10,22403.0,52452.4,3.0,27.439999999999994,18,20,1254568.0,1439293.8559999997,2020,3,1,50s
1684,0,51,2,17619,2020-10-29 20:01:22.088208820,Thursday,20,10,15273.0,49260.200000000004,2.0,15.399999999999999,18,6,336006.0,758607.08,2020,10,4,50s
1684,0,51,2,40358,2021-01-12 16:00:08.640864084,Tuesday,20,30,24642.0,6583.500000000001,15.0,23.099999999999998,16,2,813186.0,152078.85,2021,1,1,50s
1684,0,51,2,31702,2021-05-21 07:20:06.480648064,Friday,30,30,7585.0,4474.8,88.0,65.8,19,23,712990.0,294441.84,2021,5,2,50s
1684,0,51,2,49586,2021-09-27 07:25:43.474347432,Monday,10,10,44969.0,42567.8,29.0,68.6,3,11,4406962.0,2920151.08,2021,9,3,50s
1684,0,51,2,32026,2021-10-20 09:06:58.001800176,Wednesday,10,30,44414.0,13924.900000000001,70.0,56.699999999999996,14,3,3597534.0,789541.8300000001,2021,10,4,50s
1684,0,51,2,45984,2021-10-31 09:41:40.450045000,Sunday,10,20,37108.0,34230.9,20.0,21.7,16,21,1150348.0,742810.53,2021,10,4,50s
1684,0,51,2,18194,2021-12-22 18:00:15.121512152,Wednesday,10,20,47191.0,32186.000000000004,85.0,56.699999999999996,3,20,3822471.0,1824946.2,2021,12,4,50s
1685,0,21,9,28184,2020-04-10 09:14:27.326732673,Friday,20,30,19295.0,1399.2,44.0,23.799999999999997,13,22,656030.0,33300.96,2020,4,2,20s
1685,0,21,9,24338,2020-04-28 08:16:33.699369936,Tuesday,20,30,32297.0,16143.600000000002,4.0,46.9,8,18,2163899.0,757134.8400000001,2020,4,2,20s
1685,0,21,9,20000,2020-09-30 13:24:01.944194420,Wednesday,10,10,40245.0,48632.100000000006,63.0,18.2,16,1,1046370.0,885104.2200000001,2020,9,3,20s
1685,0,21,9,18007,2020-11-12 04:40:15.121512152,Thursday,20,20,33654.0,31926.4,90.0,46.9,13,1,2254818.0,1497348.16,2020,11,4,20s
1685,0,21,9,12190,2020-11-25 15:04:15.985598560,Wednesday,10,20,44898.0,35966.700000000004,92.0,68.6,20,12,4400004.0,2467315.62,2020,11,4,20s
1685,0,21,9,10033,2021-03-17 21:54:59.729973000,Wednesday,30,30,4143.0,7062.000000000001,16.0,62.3,23,7,368727.0,439962.60000000003,2021,3,1,20s
1685,0,21,9,15862,2021-11-28 21:02:34.455445544,Sunday,20,10,16444.0,40835.3,66.0,56.699999999999996,13,2,1331964.0,2315361.51,2021,11,4,20s
1686,1,44,8,26935,2020-02-24 12:52:29.594959496,Monday,30,30,11355.0,9538.1,94.8,26.88,17,7,363360.0,256384.128,2020,2,1,40s
1686,1,44,8,29958,2020-03-06 02:56:25.058505850,Friday,30,20,13025.0,36271.4,116.39999999999999,29.4,4,22,455875.0,1066379.16,2020,3,1,40s
1686,1,44,8,34153,2020-03-10 06:48:51.413141314,Tuesday,30,10,12626.0,49392.200000000004,73.2,2.9399999999999995,12,21,63130.0,145213.068,2020,3,1,40s
1686,1,44,8,18311,2020-04-10 19:45:14.311431143,Friday,10,10,49015.0,45859.00000000001,32.4,34.44,5,24,2009615.0,1579383.9600000002,2020,4,2,40s
1686,1,44,8,20635,2020-11-11 16:24:20.306030604,Wednesday,10,10,46360.0,40852.9,97.2,42.0,6,16,2318000.0,1715821.8,2020,11,4,40s
1686,1,44,8,18647,2021-01-19 14:27:32.565256524,Tuesday,10,30,42757.0,1310.1000000000001,5.039999999999999,36.12,20,6,215495.27999999997,47320.812,2021,1,1,40s
1686,1,44,8,15530,2021-02-18 11:05:55.355535552,Thursday,10,30,48980.0,3896.2000000000003,19.319999999999997,58.8,15,21,946293.5999999999,229096.56,2021,2,1,40s
1686,1,44,8,16051,2021-03-20 00:43:46.822682264,Saturday,30,10,3000.0,45937.100000000006,110.39999999999999,54.68399999999999,9,24,279000.0,2512024.3764,2021,3,1,40s
1686,1,44,8,34642,2021-04-08 07:18:14.149414944,Thursday,30,30,7219.0,10534.7,51.6,23.52,24,16,202132.0,247776.144,2021,4,2,40s
1686,1,44,8,37693,2021-04-11 08:53:43.042304232,Sunday,10,20,46155.0,32397.200000000004,94.8,54.599999999999994,11,3,3000075.0,1768887.12,2021,4,2,40s
1686,1,44,8,49589,2021-04-30 15:28:10.369036904,Friday,10,30,45173.0,4461.6,57.599999999999994,62.16,8,6,3342802.0,277333.056,2021,4,2,40s
1686,1,44,8,15000,2021-10-04 19:54:10.045004496,Monday,30,30,10335.0,1820.5000000000002,16.8,27.72,19,6,341055.0,50464.26,2021,10,4,40s
1687,0,59,8,30128,2020-03-05 18:10:45.904590459,Thursday,30,20,14660.0,30110.300000000003,59.0,54.599999999999994,5,19,1143480.0,1644022.38,2020,3,1,60s
1687,0,59,8,17996,2020-07-27 01:41:57.731773176,Monday,20,30,30783.0,2591.6000000000004,5.0,47.599999999999994,13,12,2093244.0,123360.16,2020,7,3,60s
1687,0,59,8,29472,2021-03-03 23:15:04.050405040,Wednesday,10,30,47987.0,14364.900000000001,23.099999999999998,42.0,16,5,1108499.7,603325.8,2021,3,1,60s
1687,0,59,8,30436,2021-05-30 12:06:33.159315928,Sunday,30,30,7983.0,4599.1,59.0,32.9,14,19,375201.0,151310.39,2021,5,2,60s
1687,0,59,8,30566,2021-08-09 11:13:24.680468048,Monday,20,10,20424.0,44455.4,90.0,53.199999999999996,14,1,1552224.0,2365027.28,2021,8,3,60s
1687,0,59,8,15605,2021-09-08 16:37:26.624662464,Wednesday,20,30,30561.0,7146.700000000001,9.0,30.799999999999997,7,20,1344684.0,220118.36000000002,2021,9,3,60s
1687,0,59,8,43288,2021-09-15 08:04:19.225922592,Wednesday,20,10,27260.0,45917.3,66.0,28.0,21,18,1090400.0,1285684.4000000001,2021,9,3,60s
1687,0,59,8,30806,2021-11-17 13:27:20.684068408,Wednesday,20,30,33367.0,7262.200000000001,87.0,21.7,17,15,1034377.0,157589.74000000002,2021,11,4,60s
1688,1,49,2,22329,2020-02-11 02:28:28.730873087,Tuesday,30,20,1272.0,28276.600000000002,35.0,9.799999999999999,3,14,17808.0,277110.68,2020,2,1,50s
1688,1,49,2,21971,2020-02-23 14:05:47.794779478,Sunday,30,30,12395.0,1977.8000000000002,61.0,4.8999999999999995,23,17,86765.0,9691.22,2020,2,1,50s
1688,1,49,2,17470,2020-03-08 11:00:35.643564356,Sunday,20,10,30602.0,51498.700000000004,20.0,37.73,22,17,2356354.0,1943045.9510000001,2020,3,1,50s
1688,1,49,2,38277,2020-07-03 02:59:09.234923492,Friday,30,30,10854.0,8581.1,70.0,67.19999999999999,24,2,1041984.0,576649.9199999999,2020,7,3,50s
1688,1,49,2,22779,2020-10-29 07:45:27.272727272,Thursday,10,20,38830.0,22064.9,91.0,31.499999999999996,2,23,1747350.0,695044.35,2020,10,4,50s
1688,1,49,2,35797,2020-11-13 20:58:15.229522952,Friday,10,10,42241.0,54006.700000000004,5.0,40.599999999999994,20,24,2449978.0,2192672.02,2020,11,4,50s
1688,1,49,2,36874,2021-02-14 05:28:21.170117012,Sunday,20,30,19250.0,5801.400000000001,29.0,57.4,14,18,1578500.0,333000.36000000004,2021,2,1,50s
1688,1,49,2,23726,2021-05-07 12:10:26.462646264,Friday,10,30,41843.0,2555.3,72.0,57.4,14,21,3431126.0,146674.22,2021,5,2,50s
1688,1,49,2,47497,2021-10-11 16:36:26.138613856,Monday,20,20,33032.0,36672.9,86.0,39.9,21,9,1882824.0,1463248.71,2021,10,4,50s
1688,1,49,2,14179,2021-11-25 21:12:13.393339328,Thursday,20,10,29733.0,46294.600000000006,94.0,49.0,12,1,2081310.0,2268435.4000000004,2021,11,4,50s
1688,1,49,2,10604,2021-12-10 02:52:40.396039600,Friday,10,30,49107.0,15217.400000000001,59.0,9.1,13,13,638391.0,138478.34,2021,12,4,50s
1689,0,68,10,19280,2020-01-22 09:23:14.419441944,Wednesday,20,10,25645.0,43036.4,99.0,5.389999999999999,18,17,282095.0,231966.19599999997,2020,1,1,60s
1689,0,68,10,18597,2020-02-01 04:10:43.744374437,Saturday,30,20,7402.0,38194.200000000004,84.0,35.0,9,22,370100.0,1336797.0000000002,2020,2,1,60s
1689,0,68,10,27078,2020-04-25 11:56:28.298829882,Saturday,10,10,36732.0,53978.100000000006,65.0,6.3,19,15,330588.0,340062.03,2020,4,2,60s
1689,0,68,10,15118,2020-07-26 18:41:26.408640864,Sunday,20,10,24912.0,46352.9,41.0,11.899999999999999,3,16,423504.0,551599.51,2020,7,3,60s
1689,0,68,10,26327,2020-09-27 13:33:40.882088208,Sunday,10,20,46061.0,22887.7,99.0,70.0,7,20,4606100.0,1602139.0,2020,9,3,60s
1689,0,68,10,13368,2020-10-12 21:31:05.346534652,Monday,10,10,49314.0,50743.00000000001,46.0,3.5,20,2,246570.0,177600.50000000003,2020,10,4,60s
1689,0,68,10,19644,2020-10-28 15:59:16.795679568,Wednesday,10,10,40423.0,40543.8,65.0,3.5,20,13,202115.0,141903.30000000002,2020,10,4,60s
1689,0,68,10,30349,2020-11-10 22:53:01.998199820,Tuesday,20,10,17653.0,53726.200000000004,55.0,20.299999999999997,23,19,511937.0,1090641.8599999999,2020,11,4,60s
1689,0,68,10,22816,2020-12-23 19:24:38.667866784,Wednesday,30,20,7954.0,25205.4,87.0,23.799999999999997,13,4,270436.0,599888.52,2020,12,4,60s
1689,0,68,10,10258,2021-04-01 00:05:11.071107112,Thursday,30,10,3571.0,42917.600000000006,89.0,66.5,10,14,339245.0,2854020.4000000004,2021,4,2,60s
1689,0,68,10,49506,2021-05-25 21:43:19.819982000,Tuesday,20,20,33985.0,35393.600000000006,47.0,40.599999999999994,3,1,1971130.0,1436980.1600000001,2021,5,2,60s
1689,0,68,10,24503,2021-05-29 22:05:30.513051304,Saturday,20,20,16133.0,18167.600000000002,33.0,42.0,16,2,967980.0,763039.2000000001,2021,5,2,60s
1689,0,68,10,10327,2021-06-03 21:14:23.006300632,Thursday,10,10,46649.0,52560.200000000004,54.0,60.9,17,13,4058463.0,3200916.18,2021,6,2,60s
1689,0,68,10,41527,2021-06-24 20:06:50.441044104,Thursday,10,20,35468.0,30543.7,20.0,20.299999999999997,17,16,1028572.0,620037.11,2021,6,2,60s
1689,0,68,10,44541,2021-09-06 10:18:23.870387040,Monday,20,20,33441.0,35764.3,86.0,18.2,24,18,869466.0,650910.26,2021,9,3,60s
1689,0,68,10,39697,2021-10-29 13:53:24.680468048,Friday,10,20,39467.0,19115.800000000003,3.0,22.4,4,16,1262944.0,428193.92000000004,2021,10,4,60s
1690,1,15,1,20717,2020-02-09 03:09:57.299729973,Sunday,20,10,22568.0,52432.600000000006,4.2,0.294,18,8,45136.0,15415.1844,2020,2,1,10s
1690,1,15,1,30923,2020-05-18 04:52:03.672367236,Monday,20,10,24709.0,50180.9,21.0,10.92,9,4,1284868.0,547975.428,2020,5,2,10s
1690,1,15,1,47223,2020-06-13 23:54:57.569756976,Saturday,20,10,25648.0,41845.100000000006,4.2,10.92,17,5,1333696.0,456948.4920000001,2020,6,2,10s
1690,1,15,1,36484,2020-10-03 07:58:59.513951396,Saturday,20,20,15700.0,26561.7,12.9,0.42,16,12,31400.0,11155.914,2020,10,4,10s
1690,1,15,1,45172,2020-11-20 17:40:31.323132312,Friday,30,20,14181.0,25555.2,0.3,13.44,5,12,907584.0,343461.888,2020,11,4,10s
1690,1,15,1,45233,2020-12-30 21:22:18.253825380,Wednesday,20,10,24971.0,45367.3,19.8,10.079999999999998,19,9,1198608.0,457302.38399999996,2020,12,4,10s
1690,1,15,1,11640,2021-01-27 06:26:14.797479748,Wednesday,10,10,39449.0,50878.3,3.36,11.613,9,10,132548.63999999998,590849.6979,2021,1,1,10s
1690,1,15,1,44453,2021-01-30 20:17:38.505850584,Saturday,30,30,4786.0,13434.300000000001,11.7,16.799999999999997,8,15,382880.0,225696.24,2021,1,1,10s
1690,1,15,1,42583,2021-03-10 07:41:25.328532856,Wednesday,30,30,4892.0,2678.5,24.3,5.039999999999999,6,18,117408.0,13499.639999999998,2021,3,1,10s
1690,1,15,1,10433,2021-06-11 06:12:33.915391536,Friday,20,20,20494.0,32147.500000000004,14.399999999999999,15.959999999999999,17,13,1557544.0,513074.10000000003,2021,6,2,10s
1690,1,15,1,14083,2021-08-08 22:57:29.864986496,Sunday,10,10,41149.0,40012.5,21.9,7.35,13,4,1440215.0,294091.875,2021,8,3,10s
1691,0,22,10,41168,2020-03-15 05:57:43.906390639,Sunday,10,20,45368.0,18838.600000000002,66.5,31.499999999999996,9,22,3016972.0,593415.9,2020,3,1,20s
1691,0,22,10,15580,2020-03-30 05:09:29.216921692,Monday,30,30,1612.0,13409.000000000002,35.0,28.7,6,2,66092.0,384838.30000000005,2020,3,1,20s
1691,0,22,10,20328,2020-04-02 04:59:50.279027903,Thursday,20,10,34255.0,49303.100000000006,42.0,58.099999999999994,19,8,2843165.0,2864510.11,2020,4,2,20s
1691,0,22,10,17749,2020-07-06 09:50:01.620162016,Monday,30,30,7060.0,11035.2,24.0,2.0999999999999996,17,15,21180.0,23173.92,2020,7,3,20s
1691,0,22,10,21877,2020-11-27 10:52:31.755175516,Friday,20,10,30483.0,53179.50000000001,16.0,65.8,18,13,2865402.0,3499211.1000000006,2020,11,4,20s
1691,0,22,10,47651,2020-11-30 22:58:47.632763276,Monday,10,20,38824.0,18923.300000000003,71.0,37.099999999999994,22,19,2057672.0,702054.43,2020,11,4,20s
1691,0,22,10,13168,2021-02-27 19:22:37.695769576,Saturday,30,30,6701.0,15140.400000000001,60.0,67.89999999999999,17,6,649997.0,1028033.1599999999,2021,2,1,20s
1691,0,22,10,36276,2021-06-11 02:42:18.253825384,Friday,20,20,24274.0,19693.300000000003,59.0,29.4,7,21,1019508.0,578983.02,2021,6,2,20s
1691,0,22,10,48656,2021-06-13 09:01:21.008100808,Sunday,10,30,36610.0,13744.500000000002,35.0,26.599999999999998,2,3,1391180.0,365603.7,2021,6,2,20s
1691,0,22,10,44330,2021-07-20 07:37:23.384338432,Tuesday,20,10,31749.0,39362.4,41.0,32.199999999999996,16,9,1460454.0,1267469.2799999998,2021,7,3,20s
1691,0,22,10,25174,2021-12-06 06:00:45.364536448,Monday,30,20,11144.0,30431.500000000004,91.0,42.699999999999996,1,11,679784.0,1299425.05,2021,12,4,20s
1692,1,69,5,25882,2020-09-06 09:25:49.954995500,Sunday,10,20,41714.0,36374.8,53.4,24.779999999999998,22,4,2461126.0,901367.544,2020,9,3,70s
1692,1,69,5,38248,2020-10-12 14:30:34.023402340,Monday,10,20,39241.0,38003.9,19.2,31.08,16,7,2903834.0,1181161.212,2020,10,4,70s
1692,1,69,5,46653,2020-10-18 17:41:31.809180916,Sunday,20,20,32606.0,18785.800000000003,42.6,9.239999999999998,16,16,717332.0,173580.792,2020,10,4,70s
1692,1,69,5,20237,2021-04-20 15:25:17.551755176,Tuesday,20,30,24029.0,5282.200000000001,39.0,34.44,3,4,1970378.0,181918.96800000002,2021,4,2,70s
1692,1,69,5,46490,2021-06-05 20:32:54.437443744,Saturday,20,10,25535.0,41093.8,46.199999999999996,8.819999999999999,1,19,536235.0,362447.316,2021,6,2,70s
1692,1,69,5,42956,2021-10-24 09:29:08.694869488,Sunday,20,30,24079.0,5210.700000000001,33.0,38.22,9,2,2191189.0,199152.95400000003,2021,10,4,70s
1692,1,69,5,24816,2021-11-19 19:46:23.438343832,Friday,20,20,17898.0,23094.500000000004,7.199999999999999,11.76,6,16,501144.0,271591.32000000007,2021,11,4,70s
1692,1,69,5,29842,2021-12-01 15:37:32.025202520,Wednesday,20,30,34425.0,14813.7,46.8,2.5199999999999996,14,15,206550.0,37330.524,2021,12,4,70s
1692,1,69,5,12625,2021-12-27 04:53:12.799279928,Monday,10,30,35818.0,1691.8000000000002,15.6,4.199999999999999,5,18,358180.0,7105.5599999999995,2021,12,4,70s
1693,1,25,7,34718,2020-02-01 00:40:28.082808280,Saturday,10,20,40442.0,32213.500000000004,62.3,67.19999999999999,3,3,2519536.6,2164747.1999999997,2020,2,1,20s
1693,1,25,7,35418,2020-03-13 10:09:28.136813681,Friday,10,20,35319.0,35946.9,0.7,67.19999999999999,18,5,24723.3,2415631.6799999997,2020,3,1,20s
1693,1,25,7,30300,2020-03-18 05:48:04.968496849,Wednesday,20,30,24289.0,4024.9000000000005,63.0,37.8,5,14,1311606.0,152141.22,2020,3,1,20s
1693,1,25,7,33014,2020-03-23 17:12:52.277227723,Monday,20,20,27833.0,18920.0,6.0,64.39999999999999,13,11,2560636.0,1218447.9999999998,2020,3,1,20s
1693,1,25,7,19793,2020-09-02 09:03:39.261926192,Wednesday,10,20,38624.0,31944.000000000004,60.0,59.49999999999999,17,16,3283040.0,1900668.0,2020,9,3,20s
1693,1,25,7,48825,2020-11-27 21:23:18.739873988,Friday,30,20,8927.0,28716.600000000002,79.0,56.699999999999996,23,9,723087.0,1628231.22,2020,11,4,20s
1693,1,25,7,36888,2021-08-02 16:16:16.417641760,Monday,20,10,15523.0,45983.3,67.0,19.599999999999998,9,17,434644.0,901272.6799999999,2021,8,3,20s
1693,1,25,7,48392,2021-10-26 10:32:47.956795680,Tuesday,10,30,44071.0,16320.7,6.0,14.7,4,13,925491.0,239914.29,2021,10,4,20s
1693,1,25,7,24415,2021-10-27 02:18:58.433843384,Wednesday,30,20,8203.0,34177.0,28.0,29.4,1,19,344526.0,1004803.7999999999,2021,10,4,20s
1694,0,14,1,16197,2020-06-14 08:40:36.723672366,Sunday,30,20,10785.0,26506.7,19.2,2.3099999999999996,23,1,118635.0,61230.47699999999,2020,6,2,10s
1694,0,14,1,38149,2020-08-07 21:33:06.318631864,Friday,30,20,5977.0,32373.000000000004,3.5999999999999996,10.92,23,12,310804.0,353513.16000000003,2020,8,3,10s
1694,0,14,1,41150,2021-02-08 18:03:33.861386136,Monday,20,20,16531.0,29808.9,7.8,10.709999999999999,23,14,843081.0,319253.31899999996,2021,2,1,10s
1694,0,14,1,22452,2021-05-20 01:32:53.357335736,Thursday,10,20,41124.0,33496.100000000006,28.2,7.77,24,5,1521588.0,260264.69700000004,2021,5,2,10s
1694,0,14,1,12559,2021-08-01 20:59:50.279027904,Sunday,30,30,1137.0,3022.8,12.6,12.6,19,8,68220.0,38087.28,2021,8,3,10s
1694,0,14,1,26774,2021-08-24 12:10:17.821782176,Tuesday,10,30,45513.0,7625.200000000001,27.9,17.009999999999998,15,9,3686553.0,129704.652,2021,8,3,10s
1694,0,14,1,25431,2021-10-05 08:10:04.860486048,Tuesday,10,20,49761.0,23794.100000000002,11.4,11.339999999999998,2,12,2687094.0,269825.094,2021,10,4,10s
1694,0,14,1,23949,2021-10-11 02:35:23.492349232,Monday,20,30,16214.0,11909.7,11.7,0.42,2,4,32428.0,5002.0740000000005,2021,10,4,10s
1694,0,14,1,46861,2021-11-09 21:28:38.451845184,Tuesday,30,20,3742.0,32028.700000000004,21.599999999999998,20.159999999999997,22,14,359232.0,645698.592,2021,11,4,10s
1695,1,32,4,45647,2021-02-25 13:03:34.941494152,Thursday,30,10,12307.0,40242.4,90.0,32.928,20,23,689192.0,1325101.7471999999,2021,2,1,30s
1695,1,32,4,46373,2021-06-25 13:38:08.748874888,Friday,20,10,34551.0,40054.3,66.0,3.36,18,7,138204.0,134582.448,2021,6,2,30s
1695,1,32,4,22926,2021-08-26 02:43:10.099009896,Thursday,30,10,8532.0,54806.4,68.39999999999999,36.959999999999994,8,17,375408.0,2025644.5439999998,2021,8,3,30s
1695,1,32,4,19499,2021-10-12 01:22:05.292529248,Tuesday,10,20,38326.0,32849.3,79.2,71.39999999999999,16,2,3257710.0,2345440.02,2021,10,4,30s
1695,1,32,4,14966,2021-11-22 14:21:21.008100808,Monday,20,30,21933.0,13976.6,9.6,60.47999999999999,11,1,1579176.0,845304.7679999999,2021,11,4,30s
1696,0,62,4,35090,2020-01-09 20:00:47.524752475,Thursday,20,10,17195.0,44709.5,28.0,35.769999999999996,2,21,1255235.0,1599258.8149999997,2020,1,1,60s
1696,0,62,4,47648,2020-01-18 02:00:32.403240324,Saturday,30,20,7389.0,29729.7,92.0,8.399999999999999,21,19,88668.0,249729.47999999995,2020,1,1,60s
1696,0,62,4,40308,2020-04-04 23:34:47.848784878,Saturday,20,20,19100.0,24603.7,35.0,65.8,19,8,1795400.0,1618923.46,2020,4,2,60s
1696,0,62,4,12066,2020-05-15 17:17:37.425742574,Friday,20,10,27750.0,46918.3,57.0,65.8,3,7,2608500.0,3087224.14,2020,5,2,60s
1696,0,62,4,28702,2020-05-21 02:57:16.903690368,Thursday,30,10,4328.0,40771.5,27.0,42.0,7,14,259680.0,1712403.0,2020,5,2,60s
1696,0,62,4,17485,2020-08-08 06:18:45.472547256,Saturday,30,30,12584.0,12017.500000000002,46.0,37.8,14,24,679536.0,454261.50000000006,2020,8,3,60s
1696,0,62,4,45837,2020-08-24 20:03:23.060306028,Monday,20,20,27362.0,29635.100000000002,53.0,48.3,9,17,1887978.0,1431375.33,2020,8,3,60s
1696,0,62,4,42263,2020-11-14 21:30:04.860486048,Saturday,20,10,15276.0,43655.700000000004,4.0,62.99999999999999,13,1,1374840.0,2750309.1,2020,11,4,60s
1696,0,62,4,20783,2020-12-12 03:03:45.742574256,Saturday,20,10,17393.0,53812.00000000001,7.0,30.099999999999998,16,24,747899.0,1619741.2000000002,2020,12,4,60s
1696,0,62,4,32733,2021-01-03 00:42:54.977497748,Sunday,20,30,28568.0,2901.8,99.0,13.299999999999999,10,12,542792.0,38593.94,2021,1,1,60s
1696,0,62,4,22597,2021-04-12 21:41:27.488748872,Monday,10,20,47183.0,29239.100000000002,6.0,4.8999999999999995,9,4,330281.0,143271.59,2021,4,2,60s
1696,0,62,4,16949,2021-05-22 07:51:56.111611160,Saturday,10,20,41166.0,22522.5,100.0,53.199999999999996,14,18,3128616.0,1198197.0,2021,5,2,60s
1696,0,62,4,44405,2021-06-03 12:28:43.852385240,Thursday,20,20,32160.0,20251.0,54.0,21.0,6,24,964800.0,425271.0,2021,6,2,60s
1696,0,62,4,18478,2021-06-13 14:16:44.500450040,Sunday,20,20,20059.0,24659.800000000003,60.0,44.8,9,10,1283776.0,1104759.04,2021,6,2,60s
1696,0,62,4,14687,2021-07-01 06:18:19.549954992,Thursday,20,30,33116.0,15552.900000000001,2.0,21.7,9,16,1026596.0,337497.93,2021,7,3,60s
1696,0,62,4,12800,2021-07-08 15:16:30.459045904,Thursday,10,10,42677.0,39155.600000000006,62.0,58.099999999999994,10,23,3542191.0,2274940.3600000003,2021,7,3,60s
1697,0,76,5,45868,2020-03-03 08:21:27.488748875,Tuesday,30,30,9678.0,11586.300000000001,43.8,6.3,21,13,145170.0,72993.69,2020,3,1,70s
1697,0,76,5,20286,2020-04-18 11:43:56.543654366,Saturday,10,20,41629.0,28018.100000000002,34.8,30.659999999999997,14,3,3038917.0,859034.946,2020,4,2,70s
1697,0,76,5,12123,2020-05-11 16:55:26.732673266,Monday,20,10,34716.0,54562.200000000004,34.199999999999996,7.559999999999999,18,24,624888.0,412490.23199999996,2020,5,2,70s
1697,0,76,5,29465,2021-01-11 13:43:11.179117912,Monday,20,30,20472.0,15103.000000000002,48.0,27.72,17,20,1351152.0,418655.16000000003,2021,1,1,70s
1697,0,76,5,14495,2021-04-17 20:50:19.981998200,Saturday,20,10,32239.0,39151.200000000004,15.0,27.299999999999997,2,2,2095535.0,1068827.76,2021,4,2,70s
1697,0,76,5,16616,2021-09-09 11:53:52.763276328,Thursday,30,10,9594.0,49567.100000000006,10.799999999999999,13.44,11,8,307008.0,666181.824,2021,9,3,70s
1697,0,76,5,30420,2021-09-13 08:45:47.794779480,Monday,10,20,39260.0,31736.100000000002,5.3999999999999995,26.039999999999996,9,7,2434120.0,826408.0439999999,2021,9,3,70s
1697,0,76,5,32711,2021-10-18 20:19:13.555355536,Monday,20,30,34294.0,5505.5,3.5999999999999996,0.84,16,23,68588.0,4624.62,2021,10,4,70s
1697,0,76,5,18672,2021-11-22 10:51:05.346534648,Monday,10,20,36977.0,31714.100000000002,10.2,24.779999999999998,6,17,2181643.0,785875.3979999999,2021,11,4,70s
1698,0,15,2,46300,2020-04-03 05:31:39.909990999,Friday,20,10,18348.0,53785.600000000006,22.2,4.829999999999999,21,7,422004.0,259784.44799999997,2020,4,2,10s
1698,0,15,2,26604,2020-04-23 07:22:33.375337534,Thursday,30,20,1370.0,30274.2,29.7,7.9799999999999995,3,2,52060.0,241588.11599999998,2020,4,2,10s
1698,0,15,2,29535,2020-06-14 17:26:15.877587758,Sunday,20,10,27935.0,38723.3,27.599999999999998,2.73,21,14,363155.0,105714.60900000001,2020,6,2,10s
1698,0,15,2,30453,2020-07-28 05:44:03.024302428,Tuesday,10,30,45312.0,7803.400000000001,11.1,11.129999999999999,10,13,2401536.0,86851.842,2020,7,3,10s
1698,0,15,2,36007,2020-08-09 10:20:50.765076508,Sunday,30,20,2364.0,18663.7,12.0,1.68,1,20,18912.0,31355.016,2020,8,3,10s
1698,0,15,2,40324,2020-11-24 00:31:23.708370836,Tuesday,10,20,43229.0,25825.800000000003,22.5,20.369999999999997,4,13,4193213.0,526071.546,2020,11,4,10s
1698,0,15,2,17729,2020-12-14 02:22:17.173717372,Monday,10,30,43192.0,14318.7,22.2,7.77,5,17,1598104.0,111256.299,2020,12,4,10s
1698,0,15,2,41385,2021-03-27 18:27:36.885688568,Saturday,30,10,2032.0,50945.4,16.5,6.614999999999999,13,23,91440.0,337003.821,2021,3,1,10s
1698,0,15,2,37448,2021-04-29 00:55:18.091809176,Thursday,10,30,48552.0,2250.6000000000004,14.399999999999999,3.36,22,20,776832.0,7562.0160000000005,2021,4,2,10s
1698,0,15,2,21153,2021-06-08 02:51:57.191719168,Tuesday,20,20,32296.0,30814.300000000003,9.6,8.19,11,14,1259544.0,252369.117,2021,6,2,10s
1698,0,15,2,23418,2021-07-13 23:11:02.106210616,Tuesday,30,10,5072.0,40982.700000000004,23.099999999999998,6.509999999999999,13,21,157232.0,266797.377,2021,7,3,10s
1698,0,15,2,36727,2021-08-14 22:38:11.989198920,Saturday,10,30,43503.0,1574.1000000000001,24.599999999999998,0.6299999999999999,8,3,130509.0,991.6829999999999,2021,8,3,10s
1698,0,15,2,12208,2021-09-15 20:20:14.041404136,Wednesday,10,20,47786.0,25697.100000000002,5.1,19.95,20,21,4539670.0,512657.145,2021,9,3,10s
1698,0,15,2,29098,2021-10-11 20:06:41.800180016,Monday,30,20,9268.0,18715.4,8.1,2.3099999999999996,2,1,101948.0,43232.57399999999,2021,10,4,10s
1698,0,15,2,13728,2021-11-28 14:02:03.132313232,Sunday,30,20,9132.0,35897.4,28.5,8.399999999999999,15,2,365280.0,301538.16,2021,11,4,10s
1698,0,15,2,35842,2021-11-29 16:19:00.594059400,Monday,20,10,25748.0,44312.4,10.2,9.659999999999998,13,10,1184408.0,428057.7839999999,2021,11,4,10s
1698,0,15,2,13105,2021-12-23 09:46:25.598559856,Thursday,20,20,16716.0,21785.5,17.099999999999998,20.159999999999997,13,2,1604736.0,439195.67999999993,2021,12,4,10s
1699,1,49,1,44172,2020-11-20 05:24:36.507650764,Friday,30,20,3794.0,34456.4,62.0,36.4,15,4,197288.0,1254212.96,2020,11,4,50s
1699,1,49,1,45229,2021-01-22 10:47:37.965796580,Friday,30,20,1551.0,26920.300000000003,85.0,53.9,7,20,119427.0,1451004.1700000002,2021,1,1,50s
1699,1,49,1,46884,2021-03-23 07:34:39.207920792,Tuesday,20,30,27120.0,4045.8,69.0,57.4,23,3,2223840.0,232228.92,2021,3,1,50s
